county_state,total_cases,total_fatalities,death_rate,total_tests,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,county,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"San Benito County, California",1417.0,15.0,0.01058574453069866,23943,1388.652,0.091,59259,54893,4366,17740,295,594,938,1125,1939,3198,2420,3849,1766,1616,81977,101057,31475,54753,42542,59416,35248,20780,434,193,1705,79,84,893,59416,29626,29790,3902,4187,4678,4469,4104,7890,7645,8149,3850,3348,4278,2031,885,35.5,1.058574453069866,2.38487949373906,40.29722633634039,42.78681771963026,California,San Benito,2,1827,3064,10509,5615,4891,5618,1249,36875,19625,2916,52222,7194,29230,19644,9657,0.926323427664996,0.07367657233500396,0.016629086809470124,0.0334836527621195,0.05287485907553551,0.06341600901916572,0.10930101465614432,0.18027057497181512,0.13641488162344986,0.21696730552423898,0.09954904171364147,0.0910935738444194,0.5932408778780126,0.3497374444594049,0.007304429783223374,0.003248283290696109,0.028695974148377545,0.001329608186347112,0.001413760603204524,0.015029621650733809,0.4986199003635384,0.5013800996364616,0.06567254611552444,0.07046923387639692,0.0787330012117948,0.07521543018715497,0.06907230375656387,0.13279251380099635,0.12866904537498314,0.1371516089942103,0.06479736098020736,0.05634845832772317,0.07200080786320183,0.034182711727480816,0.01489497778376195,0.10298759864712513,0.17271702367531006,0.5923900789177001,0.3165163472378805,0.2757046223224352,0.3166854565952649,0.021021273730981557,0.6206240743234146,0.33029823616534265,0.04907768951124277,0.8789215026255554,0.1210784973744446,0.4919550289484314,0.33061801534940083,0.16253197791840582
"Alameda County, California",23099.0,460.0,0.019914282003549937,613097,737.3,0.067,1634128,1550217,83911,572870,24255,21621,33723,33965,47322,76730,66253,104464,67134,97403,92574,122575,44283,72088,60135,1643700,369061,523391,172329,5288,483067,13192,4977,72395,1643700,807171,836529,97506,96428,95792,93865,103705,271867,244557,224507,106455,93101,126820,60948,28149,37.4,1.9914282003549937,1.4053051043377744,37.299811401107256,2229.3503322935035,California,Alameda,1,79599,81287,303869,171598,160886,142983,95852,1003720,550883,89097,1427783,215917,759163,575519,280869,0.9486509012757874,0.05134909872421255,0.04233944874055196,0.03774154694782411,0.0588667586014279,0.059289193010630674,0.08260512856319932,0.13393963726499905,0.11565102030128999,0.1823520170370241,0.11718889102239599,0.17002635851065687,0.22453063211048244,0.3184224615197421,0.1048421244752692,0.0032171320800632717,0.2938900042586847,0.008025795461458903,0.003027924803796313,0.04404392529050313,0.4910695382369045,0.5089304617630954,0.05932104398612885,0.05866520654620672,0.05827827462432316,0.057105919571698,0.06309241345744357,0.16539940378414553,0.14878444971710167,0.1365863600413701,0.06476546815112247,0.05664111455861776,0.07715519863722091,0.03707975908012411,0.017125387844497172,0.13894775428980394,0.14189432157382997,0.530432733429923,0.2995409080594201,0.280842075863634,0.24959065756628904,0.05831477763582162,0.6106467116870475,0.3351481413883312,0.05420514692462128,0.8686396544381578,0.13136034556184215,0.4618622619699458,0.35013627790959423,0.17087607227596274
"Marin County, California",7042.0,128.0,0.018176654359556944,136692,520.457,0.063,255552,245300,10252,105258,3448,2877,5474,5554,7858,12246,10687,17758,11730,27626,110217,168429,69275,99141,75500,260295,41335,185809,5597,435,14815,292,2453,9559,260295,127113,133182,12292,15188,16044,14371,11859,22746,31827,41362,20429,19552,32032,15888,6705,46.5,1.8176654359556943,2.7053919591233013,52.5142626635164,500.1277723231698,California,Marin,2,11799,13412,48144,29488,25211,22933,12739,124327,113375,22593,205670,54625,92500,93618,67472,0.9598829201101928,0.040117079889807165,0.03275760512265101,0.027332839309126142,0.05200554827186532,0.05276558551369017,0.07465465807824584,0.11634270079233885,0.10153147504227708,0.16870926675407094,0.11144046058256854,0.2624598605331661,0.15880059163641252,0.7138400660788721,0.02150252598013792,0.0016711807756583875,0.05691619124454945,0.0011218041068787338,0.009423922856758677,0.03672371732073225,0.4883420734167003,0.5116579265832997,0.047223342745730805,0.058349180737240436,0.061637757160145225,0.055210434314911926,0.04555984555984556,0.08738546648994411,0.1222728058548954,0.15890432009834995,0.07848402773775909,0.07511477362223631,0.12306037380664245,0.06103843715784015,0.025759234714458595,0.11209599270364247,0.12742024359193602,0.4573904121301944,0.2801497273366395,0.2395162362955785,0.2178741758346159,0.04894062506002805,0.4776388328627135,0.4355634952649878,0.08679767187229874,0.7901419543210588,0.2098580456789412,0.35536602700781805,0.35966115369100443,0.2592135845867189
"San Diego County, California",54330.0,868.0,0.01597644027240935,994760,4208.764,0.073,3204470,2924868,279602,1118980,51029,39441,78317,84271,122572,184805,144979,197632,98349,117585,74855,101302,36156,54315,47567,3302833,1106925,1515380,155536,12282,382336,12811,6366,111197,3302833,1661931,1640902,211969,198148,197726,209496,262118,541385,436855,420221,201666,183654,251516,127904,60175,35.6,1.597644027240935,1.6449514704497623,30.118386245989427,784.751295154587,California,San Diego,1,168787,206843,705414,295981,375630,329784,142656,2057697,1057057,188079,2863238,439595,1620842,1058742,563074,0.9127462575714548,0.08725374242854513,0.04560313857262865,0.03524727877173855,0.06998963341614685,0.07531055068008365,0.10953904448694346,0.165154873188082,0.12956353107294144,0.17661799138501136,0.08789165132531412,0.10508230710110994,0.3351441020481508,0.4588121773035452,0.04709169370658462,0.0037186257979134885,0.11576001571983807,0.0038787913285352298,0.0019274362342873528,0.03366715786114526,0.5031834791525942,0.4968165208474058,0.06417793451863901,0.05999334510706415,0.05986557600702185,0.0634291833707608,0.07936156626750429,0.16391534176871794,0.13226675402601346,0.12723047153761635,0.061058491301255624,0.055604991230255967,0.07615159470672601,0.03872554258722738,0.01821920757119721,0.15084005076051404,0.18484959516702712,0.6304080501885646,0.26450964271032545,0.33568964592754114,0.2947184042610234,0.043192011221881335,0.6230097010657215,0.32004554877585395,0.0569447501584246,0.8669036551348493,0.13309634486515062,0.4907429470397081,0.3205557168648854,0.17048212852420938
"Glenn County, California",650.0,3.0,0.004615384615384616,8311,1313.9679999999996,0.10099999999999999,27593,24949,2644,10017,857,863,1233,802,1493,2016,1070,1161,334,188,47395,60614,21736,39370,30973,27897,11504,14507,223,414,820,17,0,412,27897,14171,13726,2051,1760,2347,2031,1784,3447,3385,3382,1652,1758,2445,1363,492,36.6,0.4615384615384616,2.3299996415385174,29.79173387819479,21.23111065109653,California,Glenn,2,2953,2295,8334,1495,5248,3086,843,16805,9237,1855,23597,4300,13420,8419,5566,0.90417859602073,0.09582140397927012,0.08555455725267046,0.08615353898372766,0.12309074573225515,0.0800638913846461,0.14904662074473396,0.20125786163522014,0.10681840870520116,0.11590296495956873,0.03334331636218429,0.01876809423979235,0.4123740904039861,0.5200200738430656,0.00799369107789368,0.014840305409183784,0.029393841631716676,0.0006093845216331506,0.0,0.01476861311252106,0.5079757680037279,0.49202423199627204,0.07352045022762305,0.06308922106319675,0.08413091013370612,0.0728035272609958,0.06394952862314944,0.12356167329820412,0.12133921210165967,0.1212316736566656,0.05921783704340969,0.06301752876653402,0.08764383267017957,0.04885830017564613,0.017636304979030005,0.2947988419686533,0.22911051212938005,0.8319856244384546,0.14924628132175302,0.5239093540980333,0.3080762703404213,0.030218303043337995,0.602394522708535,0.3311108721367889,0.06649460515467613,0.8458615621751443,0.15413843782485573,0.4810553106068753,0.30178872280173497,0.19951966161235976
"Siskiyou County, California",174.0,0.0,0.0,10549,6278.768,0.07400000000000001,43429,40379,3050,19257,1554,1307,2680,2194,2869,3504,2157,1939,619,434,44200,63208,28130,47402,37909,43540,5336,33390,619,1283,671,120,33,2088,43540,21706,21834,2257,2695,2309,2459,2028,4439,4286,5085,3768,3751,6451,2829,1183,48.0,0.0,0.39963252181901693,24.228295819935695,6.934481414188262,California,Siskiyou,1,5541,5063,16265,2558,10604,5661,3524,20473,19055,4012,33077,10463,16187,13139,13031,0.9297704298970734,0.07022957010292663,0.0806979280261723,0.06787142337851171,0.13917017188554812,0.113932595939139,0.14898478475359608,0.18195980682349275,0.11201121670042062,0.10069065794256632,0.032144155372072485,0.022537259178480557,0.12255397335783187,0.7668810289389068,0.014216812126779972,0.029467156637574644,0.015411116214974737,0.002756086357372531,0.0007579237482774461,0.04795590261828204,0.498530087276068,0.501469912723932,0.05183739090491502,0.061897106109324765,0.05303169499310978,0.05647680293982545,0.046577859439595776,0.1019522278364722,0.09843821773082223,0.11678915939366101,0.08654111162149747,0.08615066605420303,0.14816260909508494,0.06497473587505742,0.027170418006430868,0.2877395232902321,0.2629173806927351,0.8446279275068806,0.13283481331463884,0.5506569039829672,0.29397102352391336,0.08093706936150666,0.4702112999540653,0.4376435461644465,0.09214515388148828,0.7596922370234267,0.2403077629765733,0.37177308222324296,0.3017684887459807,0.29928801102434544
"Madera County, California",4898.0,74.0,0.015108207431604738,59390,2136.928,0.115,147037,133253,13784,44759,2850,2516,4282,4498,7099,8371,5195,6527,1832,1589,52884,69614,21394,42195,35456,155013,88806,53531,4835,1504,3047,136,443,2711,155013,74683,80330,11807,11847,12193,11303,10848,21466,19585,18065,8898,8204,12760,5764,2273,33.9,1.510820743160474,3.159734989968583,38.31291569094205,72.54011365848545,California,Madera,3,9648,11597,34811,8359,21245,13566,4794,99049,47927,8037,134216,20797,79464,46548,26728,0.9062548882254128,0.09374511177458733,0.06367434482450457,0.05621215844858017,0.09566791036439598,0.10049375544583213,0.15860497330145892,0.18702383878102727,0.11606604258361447,0.14582542058580394,0.04093031569069908,0.03550123997408342,0.5728938863192119,0.3453323269661254,0.031190932373413843,0.009702412055763065,0.019656415913504033,0.0008773457709998517,0.002857824827595105,0.017488855773386748,0.4817853986439847,0.5182146013560153,0.0761678052808474,0.07642584815467089,0.07865791901324405,0.0729164650706715,0.06998122738092934,0.13847870823737365,0.12634424209582426,0.11653861289053175,0.057401637282034415,0.05292459342119693,0.08231567674969198,0.0371839781179643,0.014663286305019578,0.21555441363748076,0.25909872874729106,0.7777430237494135,0.18675573627650305,0.4746531423847718,0.30308988136464177,0.030926438427744767,0.6389722152335611,0.30918052034345506,0.05184726442298388,0.8658370588273242,0.13416294117267585,0.5126279731377368,0.3002844922683904,0.1724242482888532
"Tehama County, California",872.0,8.0,0.009174311926605505,19866,2949.137,0.08900000000000001,62838,58226,4612,24025,1658,1774,3749,2885,3363,4385,2530,2258,776,647,42899,58939,23126,41083,32444,63373,15623,43539,420,1013,964,17,24,1773,63373,31504,31869,3867,4283,4463,3872,3554,7538,7003,8006,4489,4333,7013,3481,1471,40.9,0.9174311926605504,1.3759803070708347,31.347734839758253,21.488659224715573,California,Tehama,1,7181,6248,20344,3034,13429,6915,2827,34580,23841,4952,51408,11965,27577,19498,14827,0.9266049205894522,0.07339507941054776,0.06901144640998959,0.07383975026014568,0.15604578563995838,0.12008324661810615,0.13997918834547346,0.18251821019771072,0.10530697190426637,0.09398543184183143,0.032299687825182104,0.02693028095733611,0.2465245451532987,0.6870275985040948,0.006627428084515489,0.01598472535622426,0.015211525413030787,0.0002682530415161031,0.0003787101762580279,0.02797721427106181,0.4971202247013712,0.5028797752986287,0.061019677149574736,0.06758398687138055,0.07042431319331577,0.06109857510296182,0.05608066526754296,0.1189465545263756,0.11050447351395704,0.12633140296340714,0.07083458255092863,0.06837296640525145,0.11066226942073122,0.054928755148091465,0.023211777886481624,0.29889698231009365,0.2600624349635796,0.8467845993756503,0.12628511966701353,0.5589594172736733,0.2878251821019771,0.0446089028450602,0.5456582456251085,0.3762012213403184,0.07814053303457308,0.8111971975446957,0.1888028024553043,0.4351537721111514,0.3076704590282928,0.2339639909740741
"Sutter County, California",1804.0,12.0,0.006651884700665189,27298,602.53,0.121,94632,85514,9118,32360,1593,1561,3284,3286,4552,6202,3959,4862,1721,1340,56955,75716,26070,47280,37229,95872,29354,44769,1793,676,14532,367,211,4170,95872,47789,48083,6614,7219,7031,6583,6204,13284,11641,11722,5701,5645,7826,4618,1784,35.7,0.6651884700665189,1.881675567423231,28.473381174899863,159.11572867741026,California,Sutter,1,6438,7838,24437,6583,14276,10161,5424,58576,30894,6402,81644,14228,46935,29064,18089,0.9036478146927044,0.09635218530729564,0.0492274412855377,0.048238566131025964,0.1014833127317676,0.1015451174289246,0.14066749072929546,0.1916563658838072,0.1223423980222497,0.15024721878862793,0.05318294190358467,0.04140914709517923,0.30617907209612816,0.4669663718291055,0.01870201935914553,0.007051068090787717,0.15157710280373832,0.0038280206942590115,0.0022008511348464623,0.04349549399198932,0.4984667056074766,0.5015332943925234,0.0689878170894526,0.07529831441922563,0.07333736648865154,0.06866446929238985,0.06471128170894526,0.13855974632843793,0.12142231308411215,0.12226718958611482,0.059464702937249675,0.058880590787716965,0.08162967289719626,0.048168391188251,0.018608144192256343,0.19894932014833128,0.24221260815822,0.7551606922126082,0.20343016069221265,0.4411619283065513,0.31399876390605685,0.056575433911882515,0.6109813084112149,0.3222421562082777,0.06677653538050735,0.8515937917222964,0.1484062082777036,0.4895589953271028,0.30315420560747663,0.1886786548731642
"Napa County, California",1957.0,15.0,0.007664793050587634,66469,748.31,0.08199999999999999,138703,129688,9015,49032,1582,1465,3053,3219,5131,7700,6142,9278,4977,6485,84753,116922,42677,55883,53002,140530,47687,74159,2764,326,11210,264,516,3604,140530,70082,70448,7318,7449,9619,9036,8888,17269,17769,18925,9560,9337,14353,7545,3462,41.1,0.7664793050587635,1.392585213121753,47.29879740980574,187.79650144993386,California,Napa,1,6100,8350,28292,14255,14450,13842,4710,77348,52175,11007,115170,25360,59579,46254,31235,0.9350050107063294,0.06499498929367065,0.032264643498123684,0.029878446728666994,0.062265459291891014,0.06565100342633383,0.10464594550497634,0.15704030021210638,0.12526513297438407,0.18922336433349649,0.1015051395007342,0.132260564529287,0.3393367964135772,0.5277093858962499,0.019668398206788583,0.002319789368818046,0.07976944424678005,0.0018786024336440612,0.0036718138475770297,0.025645769586565142,0.4986977869494058,0.5013022130505942,0.05207429018714865,0.05300647548566143,0.06844801821675088,0.06429943784245358,0.06324628193268343,0.12288479328257312,0.12644275243720202,0.13466875400270406,0.06802817903650465,0.06644132925354017,0.10213477549277734,0.053689603643350174,0.024635309186650536,0.12440854951868167,0.17029694893131014,0.5770109316364823,0.2907285038342307,0.29470549844999183,0.28230543318649043,0.03351597523660428,0.550402049384473,0.3712730377855262,0.07832491283000073,0.8195403116772221,0.18045968832277806,0.423959296947271,0.3291396854764107,0.2222657083896677
"Los Angeles County, California",296323.0,6989.0,0.023585749334341242,6519149,4058.1929999999998,0.084,10030450,8943793,1086657,3306109,192319,168753,296864,282438,386040,534611,396793,500603,239855,307833,64251,94484,32469,46707,42455,10098052,4893603,2659052,795505,20307,1451560,24821,29924,223280,10098052,4976788,5121264,624745,607905,626594,654903,738416,1609935,1387454,1369838,631221,547764,734393,384700,180184,36.2,2.358574933434124,2.934457061619409,64.55848118033062,2488.3124089958264,California,Los Angeles,2,657936,668478,2257818,740458,1326414,931404,298332,6249952,3283216,564884,8798775,1299277,4862498,3388513,1666857,0.8916641825640923,0.10833581743590766,0.058170798361457526,0.05104278171106881,0.08979256279814125,0.08542912529502203,0.11676566017635835,0.16170398495633387,0.12001812402434404,0.15141757274185455,0.07254902969018867,0.09311036024523088,0.4846086156022963,0.26332326274414114,0.07877806531398332,0.0020109819200772585,0.1437465364606956,0.002457998829873326,0.002963343821164716,0.02211119530776827,0.4928463430372512,0.5071536569627488,0.06186787313038197,0.06020022475622031,0.0620509777529369,0.06485438973774348,0.07312459868497409,0.15943025446888173,0.13739818333278536,0.13565368845397113,0.06250918493982799,0.05424452161664448,0.07272620501459093,0.038096456623515115,0.01784344148752651,0.1990061428706676,0.2021947854713804,0.6829230373227259,0.2239666024320432,0.401200928342048,0.2817221089806779,0.029543519878883567,0.6189265018639238,0.3251336000250345,0.05593989811104162,0.8713338968743675,0.12866610312563256,0.4815283185311385,0.3355610567265845,0.16506718325475053
"Sacramento County, California",25372.0,484.0,0.019076146933627625,459201,965.445,0.08800000000000001,1495461,1401166,94295,536029,29236,27434,45253,46057,63279,93941,69723,85746,40791,34569,63902,85289,31311,53402,48002,1510023,347025,682500,144003,5469,231740,16335,6086,76865,1510023,737742,772281,99356,101293,102000,94932,100159,234363,197732,195044,95111,87826,117908,57619,26680,36.0,1.9076146933627625,1.6802393076131954,30.410199049948243,1564.0694187654394,California,Sacramento,1,101923,109336,374923,126537,211259,163664,104755,929835,495889,84299,1307816,202207,732103,487887,263353,0.9369458648537141,0.063054135146286,0.05454182516244457,0.051180066750119865,0.08442267116144836,0.08592259000912264,0.1180514487089318,0.17525357769822156,0.13007318633879886,0.159965225762039,0.07609849467099727,0.06449091373787612,0.2298143803107635,0.4519798705052837,0.09536477258955657,0.0036217991381588227,0.15346786108555965,0.010817716021544042,0.004030402185926969,0.05090319816320679,0.4885634192326872,0.5114365807673128,0.06579767328047323,0.06708043519866916,0.06754863998760284,0.06286791658140306,0.06632945325998346,0.15520492071975062,0.13094634982381062,0.12916624448766675,0.06298645782216562,0.05816202799560007,0.07808357885939486,0.03815769693574204,0.017668605047737682,0.1901445630740128,0.20397403871805445,0.6994453658290876,0.2360637204330363,0.3941186017920672,0.3053267640370204,0.06937311550883662,0.615775388851693,0.3283983091648273,0.055826301983479716,0.8660901191571254,0.13390988084287458,0.4848290390278824,0.323099052133643,0.17440330379073696
"Merced County, California",9351.0,155.0,0.016575767297615233,89557,1935.646,0.13,266325,243180,23145,79606,5230,5097,8627,8577,12196,14954,9425,8924,3506,3070,50129,69764,21634,40992,35528,269075,158494,76008,8038,840,19487,556,501,5151,269075,135816,133259,21254,22886,22499,23338,21064,38509,32974,30749,14281,12201,16993,8987,3340,30.9,1.6575767297615234,3.4752392455635044,33.283285329369136,139.0104388922355,California,Merced,3,18954,20773,64106,12430,39727,24379,7048,182524,74224,12327,239755,29320,149550,78004,38181,0.9130949028442692,0.08690509715573078,0.06569856543476622,0.06402783709770621,0.1083712282993744,0.10774313493957742,0.1532045323216843,0.18785016204808686,0.11839559832173455,0.1121021028565686,0.044041906388965664,0.03856493229153581,0.5890327975471523,0.28247886277060297,0.029872712069125708,0.003121806187865837,0.07242218712254947,0.0020663383814921487,0.0018619344049056953,0.019143361516305864,0.5047514633466506,0.4952485366533495,0.07898912942488154,0.0850543528755923,0.08361609216761126,0.08673418191953916,0.0782830065966738,0.14311623153395894,0.12254575861748584,0.1142766886555793,0.05307442162965716,0.045344234878751284,0.0631533958933383,0.03339960977422652,0.012412896032704636,0.23809763083184685,0.2609476672612617,0.8052910584629299,0.15614400924553426,0.4990452980931086,0.3062457603698214,0.026193440490569545,0.6783387531357429,0.27584874105732604,0.04581250580693115,0.8910340982997306,0.10896590170026944,0.555792994518257,0.2898968689027223,0.14189724054631608
"Kings County, California",8228.0,83.0,0.010087506076810887,74406,1390.309,0.135,133153,122207,10946,42735,2329,2404,4089,4685,6570,7666,5962,5610,1943,1477,53865,69985,21186,41785,35959,150075,81154,49058,8784,1227,5737,285,204,3626,150075,82674,67401,11639,11665,11255,10441,12754,25059,20610,18001,7714,6370,8414,4632,1521,31.7,1.0087506076810886,5.482592037314675,49.5792103948026,107.94362979740477,California,Kings,3,8822,11255,33705,7553,20077,13628,5342,103423,40499,6153,135508,14567,82813,46325,19416,0.9177938161363244,0.08220618386367562,0.0544986544986545,0.056253656253656255,0.09568269568269568,0.10962910962910964,0.15373815373815375,0.17938457938457938,0.1395109395109395,0.13127413127413126,0.04546624546624547,0.034561834561834565,0.5407562885224054,0.32688988838913874,0.05853073463268365,0.008175912043978011,0.03822755289022155,0.0018990504747626188,0.0013593203398300847,0.024161252706979844,0.5508845577211394,0.4491154422788606,0.07755455605530569,0.07772780276528403,0.07499583541562553,0.06957188072630352,0.08498417457937697,0.16697651174412795,0.1373313343328336,0.11994669332000668,0.051400966183574884,0.04244544394469432,0.056065300682991835,0.030864567716141933,0.010134932533733132,0.2064350064350064,0.2633672633672633,0.7886977886977887,0.17674037674037674,0.4698022698022698,0.3188955188955189,0.035595535565550555,0.6891420956188572,0.2698584041312677,0.04099950024987506,0.9029351990671332,0.0970648009328669,0.5518107612860237,0.3086789938364151,0.1293753123438281
"Kern County, California",33105.0,416.0,0.012566077631777677,281693,8132.26,0.099,854578,777362,77216,267913,17667,15647,30030,28629,36738,47612,30489,35313,14736,11052,52479,71440,22553,45106,35973,883053,465842,307030,45053,4202,40273,1153,1039,18461,883053,452646,430407,71173,72357,72906,65963,68554,135500,110974,102382,49204,42035,55461,26402,10142,31.5,1.2566077631777677,3.7489256024270334,31.89989728815824,108.58642001116542,California,Kern,3,63344,65367,206812,50049,128711,78101,24855,597427,249082,36544,791048,92005,486453,262560,123898,0.909644292270571,0.09035570772942902,0.06594304867624938,0.05840328763441864,0.11208862578523623,0.10685931627058036,0.13712660453206826,0.17771440728893334,0.11380186851701858,0.13180771369810348,0.0550029300556524,0.0412521975417393,0.5275357198265562,0.3476914749171341,0.05101958772576504,0.004758491279685364,0.04560654909727955,0.00130569739302171,0.0011765998190369097,0.02090587994152106,0.5125921094203859,0.4874078905796141,0.08059878625631757,0.08193958912998428,0.08256129586785843,0.07469880063824029,0.07763293935924571,0.15344492346439,0.12567082609990568,0.11594094578694596,0.0557203248276151,0.04760189931974638,0.06280596974360543,0.029898545160935982,0.011485154345209178,0.23643496209590426,0.2439859208026486,0.7719371587045049,0.1868106437537559,0.4804208828985529,0.2915162758059519,0.02814666843326505,0.676547160815942,0.2820691396779129,0.04138369950614516,0.8958103307502494,0.10418966924975058,0.5508763347160363,0.29733209671446675,0.14030641422428775
"Riverside County, California",65902.0,1279.0,0.01940760523201117,737343,7206.559,0.09,2361744,2124439,237305,718349,39712,30031,64175,65380,87029,124931,94201,116546,51748,44596,63948,84391,27142,50306,40480,2383286,1154517,856468,144503,10064,147706,5846,5345,58837,2383286,1186188,1197098,158008,169403,177796,177697,170153,328917,303627,303884,142066,123126,186772,101900,39937,35.3,1.940760523201117,2.765173797857244,30.938082966123247,330.7106762048295,California,Riverside,2,133918,152409,505459,168294,286327,219132,80092,1485601,755848,141837,2054677,328609,1181974,749577,411798,0.899521285964948,0.10047871403505207,0.055282320988822985,0.041805584750587814,0.0893367986869892,0.0910142563016027,0.12115141804331878,0.17391407240770154,0.1311354230325371,0.1622414731558059,0.07203740800084639,0.06208124463178761,0.4844223479683093,0.35936433982325244,0.0606318335273232,0.004222741206888305,0.06197577630213075,0.0024529158481189422,0.0022427018830304037,0.024687343440946655,0.4977111433541757,0.5022888566458243,0.06629837963215493,0.07107959346884933,0.07460120187002316,0.07455966258350866,0.07139428503335311,0.13800987376252788,0.12739847420745978,0.12750630851689645,0.05960929573706219,0.0516622847614596,0.07836743051400462,0.04275609389724943,0.016757116015450938,0.1864247044264,0.21216567434492148,0.7036398742115602,0.2342788811566523,0.3985903787713215,0.3050494954402387,0.03360570237898431,0.6233414705578768,0.3171453195294228,0.059513209912700364,0.8621193595732951,0.13788064042670498,0.495942996350417,0.3145140784614184,0.17278580917271366
