county_state,total_cases,total_fatalities,death_rate,total_tests,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,county,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"Fulton County, Illinois",518.0,1.0,0.0019305019305019305,15188,865.702,0.061,32889,30898,1991,14090,1042,767,1783,1450,1976,3063,1792,1500,417,300,50180,62429,25538,47362,32055,35418,1043,32549,1315,87,49,10,0,365,35418,18496,16922,1723,1909,2116,2029,2053,4203,4578,4793,2484,2591,3758,1938,1243,43.0,0.19305019305019305,1.4625331752216386,42.882150319046815,40.91246179401226,Illinois,Fulton,1,3592,3426,11873,1917,7018,4855,462,18611,13626,3181,28479,6939,14033,11855,8287,0.9394630423545868,0.060536957645413364,0.07395315826827538,0.05443577004968062,0.12654364797728887,0.10290986515259047,0.14024130589070266,0.21738821859474805,0.12718239886444288,0.106458481192335,0.029595457771469123,0.021291696238467,0.02944830312270597,0.9189959907391722,0.037128014004178665,0.002456378112823988,0.001383477327912361,0.0002823423118188492,0.0,0.010305494381387994,0.5222203399401434,0.4777796600598566,0.04864758032638771,0.053899147326218304,0.05974363318086848,0.0572872550680445,0.05796487661640973,0.1186684736574623,0.12925631035066915,0.13532667005477442,0.07013383025580214,0.07315489299226383,0.10610424078152353,0.05471794003049297,0.03509514935908295,0.25493257629524485,0.2431511710432931,0.8426543647977289,0.1360539389638041,0.49808374733853794,0.3445706174591909,0.01304421480603083,0.5254672765260602,0.3847196340843639,0.08981308938957593,0.8040826698289005,0.19591733017109944,0.39621096617539103,0.3347168106612457,0.2339770738042803
"Gallatin County, Illinois",107.0,2.0,0.018691588785046728,1088,322.99,0.068,5157,4973,184,2314,260,115,334,253,353,393,295,214,62,35,42500,57026,25572,47340,34425,5157,75,4936,12,27,22,0,5,80,5157,2472,2685,264,285,343,249,268,540,610,660,375,353,693,405,112,45.3,1.8691588785046729,2.0748497188287764,21.097537327903822,15.966438589430012,Illinois,Gallatin,2,709,606,2003,276,1315,688,112,2559,2081,517,3947,1210,1949,1645,1451,0.9643203412836919,0.03567965871630793,0.11235955056179776,0.04969749351771824,0.14433880726015558,0.10933448573898012,0.1525496974935177,0.16983578219533274,0.1274848746758859,0.09248055315471046,0.02679343128781331,0.01512532411408816,0.014543339150668994,0.9571456273026954,0.002326934264107039,0.005235602094240838,0.0042660461508629045,0.0,0.0009695559433779328,0.015512895094046929,0.47934845840605,0.52065154159395,0.05119255381035485,0.055264688772542175,0.0665115377157262,0.048283885980221056,0.0519681985650572,0.10471204188481677,0.11828582509210782,0.12798138452588714,0.07271669575334498,0.06845064960248208,0.1343804537521815,0.07853403141361258,0.021718053131665697,0.3063958513396716,0.26188418323249785,0.8656006914433879,0.11927398444252375,0.5682800345721694,0.2973206568712187,0.021718053131665697,0.4962187318208261,0.4035291836338957,0.10025208454527826,0.7653674617025402,0.2346325382974597,0.3779329067287183,0.3189839053713399,0.2813651347682761
"Greene County, Illinois",290.0,15.0,0.05172413793103448,4737,543.02,0.066,12932,12105,827,5005,369,346,578,633,788,979,588,545,102,77,46052,58630,23946,43873,33333,13218,86,12746,194,40,25,0,0,127,13218,6668,6550,660,883,720,791,765,1526,1577,1863,1090,859,1332,771,381,42.9,5.172413793103448,2.193977908912089,35.8374943259192,24.34164487495857,Illinois,Greene,2,1293,1421,4281,647,2714,1567,167,6922,5144,1152,10734,2484,5345,4530,2962,0.9360501082585834,0.06394989174141665,0.07372627372627373,0.06913086913086912,0.11548451548451548,0.12647352647352647,0.15744255744255745,0.1956043956043956,0.11748251748251748,0.1088911088911089,0.02037962037962038,0.015384615384615384,0.006506279316084128,0.9642911181721896,0.014676955666515357,0.003026176426085641,0.0018913602663035254,0.0,0.0,0.00960811015282191,0.5044636102284763,0.4955363897715237,0.04993191103041307,0.06680284460584053,0.05447117566954154,0.05984263882584355,0.057875624148887875,0.1154486306551672,0.1193070055984264,0.14094416704493873,0.08246330761083373,0.06498713875018912,0.10077167498865183,0.05832955061280073,0.028824330458465733,0.25834165834165834,0.2839160839160839,0.8553446553446553,0.12927072927072927,0.5422577422577423,0.3130869130869131,0.01263428657890755,0.5236798305341201,0.3891662883946134,0.08715388107126645,0.8120744439400817,0.1879255560599183,0.40437282493569376,0.3427144802541988,0.2240883643516417
"Grundy County, Illinois",965.0,7.0,0.0072538860103626935,14045,418.088,0.08900000000000001,50217,48112,2105,19398,815,821,1179,1151,2122,3731,2952,3756,1915,956,74140,87844,33308,62983,42238,50509,4877,43702,611,17,401,17,216,668,50509,25241,25268,3142,3813,3645,3421,2933,6408,7061,7084,3673,2632,3955,1980,762,37.6,0.7253886010362693,1.910550594943476,27.806925498426022,120.80949465184362,Illinois,Grundy,1,2815,3273,12771,5671,6088,6683,918,30423,17344,2742,43812,6697,23362,17818,8567,0.958081924447896,0.04191807555210387,0.04201464068460666,0.042323950922775536,0.060779461800185584,0.05933601402206413,0.10939272089906177,0.192339416434684,0.15218063717909064,0.19362820909372103,0.09872151768223528,0.04928343128157542,0.09655704923874953,0.8652319388623809,0.012096854026015166,0.0003365736799382288,0.007939179156189986,0.0003365736799382288,0.004276465580391613,0.013225365776396285,0.4997327209012255,0.5002672790987744,0.062206735433289126,0.07549149656496862,0.07216535666910848,0.06773050347462828,0.05806885901522501,0.1268684788849512,0.1397968678849314,0.14025223227543607,0.0727197133184185,0.052109525035142254,0.07830287671504088,0.03920093448692312,0.015086420241937081,0.14511805340756778,0.1687287349211259,0.6583668419424683,0.2923497267759563,0.3138467883286937,0.34452005361377463,0.018174978716664358,0.6023282979271021,0.3433843473440377,0.054287354728860204,0.8674097685560989,0.13259023144390109,0.4625314300421707,0.352768813478786,0.16961333623710625
"Hamilton County, Illinois",120.0,2.0,0.016666666666666666,2013,434.634,0.063,8148,7642,506,3376,194,218,325,280,441,816,399,464,128,111,56862,67205,27795,47229,36786,8221,198,7920,31,23,49,0,0,0,8221,4018,4203,466,516,534,500,367,891,916,1028,625,653,920,553,252,44.1,1.6666666666666667,1.4596764383894905,24.486072253983696,18.9147650666998,Illinois,Hamilton,1,737,721,2673,592,1458,1215,23,4190,3226,805,6496,1725,3274,2569,2126,0.9378988708885616,0.062101129111438384,0.057464454976303314,0.06457345971563981,0.09626777251184834,0.08293838862559241,0.13062796208530805,0.2417061611374408,0.1181872037914692,0.13744075829383887,0.03791469194312797,0.03287914691943128,0.02408466123342659,0.9633864493370636,0.00377083079917285,0.0027977131735798565,0.005960345456757086,0.0,0.0,0.0,0.488748327454081,0.511251672545919,0.056684101690791876,0.06276608685074808,0.06495560150833232,0.0608198515995621,0.04464177107407858,0.10838097555041966,0.11142196813039776,0.12504561488869967,0.07602481449945263,0.07943072618902809,0.11190852694319424,0.06726675586911568,0.030653205206179295,0.21830568720379148,0.21356635071090047,0.7917654028436019,0.17535545023696686,0.4318720379146919,0.35989336492890994,0.0027977131735798565,0.5096703564043303,0.39240968252037467,0.09791996107529498,0.7901715119815108,0.20982848801848925,0.3982483882739326,0.3124923975185501,0.258606009001338
"Hancock County, Illinois",309.0,4.0,0.012944983818770229,6987,793.7189999999997,0.063,17931,17395,536,7420,415,360,885,795,1110,1574,1144,738,200,199,51549,63252,26880,46788,34923,18112,268,17435,148,3,69,0,0,189,18112,9008,9104,964,1039,1103,1030,936,1842,1924,2395,1354,1459,2179,1270,617,46.0,1.2944983818770228,1.7060512367491163,38.576634275618375,22.81915892148229,Illinois,Hancock,1,1660,1905,6283,938,3565,2718,192,8838,7387,1887,14046,4066,6914,5673,4908,0.9701076348223746,0.029892365177625342,0.05592991913746631,0.048517520215633415,0.1192722371967655,0.10714285714285714,0.1495956873315364,0.2121293800539084,0.15417789757412398,0.09946091644204852,0.026954177897574125,0.026819407008086254,0.014796819787985863,0.9626214664310954,0.008171378091872792,0.00016563604240282687,0.003809628975265018,0.0,0.0,0.010435070671378091,0.4973498233215548,0.5026501766784452,0.053224381625441686,0.057365282685512366,0.06089885159010601,0.05686837455830389,0.05167844522968198,0.10170053003533568,0.1062279151943463,0.1322327738515901,0.07475706713780919,0.08055432862190813,0.12030697879858655,0.07011925795053002,0.034065812720848056,0.22371967654986524,0.25673854447439354,0.8467654986522911,0.12641509433962264,0.4804582210242588,0.3663072776280323,0.01060070671378092,0.487963780918728,0.40785114840989395,0.1041850706713781,0.7755079505300353,0.22449204946996468,0.3817358657243816,0.3132177561837456,0.2709805653710247
"Hardin County, Illinois",53.0,0.0,0.0,1342,177.472,0.078,3921,3584,337,1438,131,112,187,185,182,277,153,161,30,20,43081,63443,25795,52260,27500,4009,69,3793,112,11,1,0,0,23,4009,1976,2033,131,159,246,273,218,355,574,616,267,318,577,162,113,46.2,0.0,1.3220254427538038,33.47468196557745,22.58947890371439,Illinois,Hardin,1,430,367,1227,191,797,430,34,1956,1778,275,3157,852,1382,1457,1057,0.9140525376179546,0.0859474623820454,0.09109874826147428,0.07788595271210014,0.13004172461752433,0.1286509040333797,0.12656467315716272,0.1926286509040334,0.10639777468706536,0.11196105702364396,0.02086230876216968,0.013908205841446454,0.017211274632077826,0.9461212272387131,0.027937141431778497,0.002743826390621103,0.00024943876278373656,0.0,0.0,0.00573709154402594,0.4928909952606635,0.5071090047393365,0.032676477924669496,0.03966076328261412,0.0613619356447992,0.06809678223996009,0.054377650286854574,0.08855076078822649,0.1431778498378648,0.15365427787478175,0.06660014966325767,0.07932152656522824,0.143926166126216,0.04040907957096533,0.028186580194562237,0.2990264255910988,0.25521557719054244,0.8532684283727399,0.13282336578581366,0.5542420027816412,0.2990264255910988,0.008480917934647045,0.4879022200049888,0.4435021202294837,0.06859565976552756,0.7874781741082564,0.2125218258917436,0.344724370167124,0.3634322773759042,0.2636567722624096
"Henderson County, Illinois",128.0,0.0,0.0,1883,378.789,0.099,6823,6369,454,2990,97,150,299,343,530,747,381,348,54,41,52712,65045,28401,46081,29452,6884,117,6620,5,16,48,0,0,78,6884,3369,3515,330,321,367,380,359,645,649,950,683,503,924,587,186,49.7,0.0,1.8593840790238232,27.35328297501453,18.173706205829628,Illinois,Henderson,1,546,873,2547,402,1419,1128,94,3051,3060,773,5187,1697,2402,2282,2014,0.933460354682691,0.0665396453173091,0.032441471571906355,0.05016722408026756,0.1,0.11471571906354515,0.17725752508361206,0.24983277591973246,0.1274247491638796,0.11638795986622072,0.01806020066889632,0.0137123745819398,0.016995932597327134,0.9616502033701336,0.000726321905868681,0.002324230098779779,0.006972690296339339,0.0,0.0,0.011330621731551423,0.4893957001743173,0.5106042998256828,0.04793724578733295,0.04662986635676932,0.05331202789076119,0.055200464846019766,0.0521499128413713,0.09369552585705987,0.0942765833817548,0.1380011621150494,0.09921557234166184,0.07306798373038931,0.13422428820453225,0.08527019174898315,0.027019174898314933,0.1826086956521739,0.2919732441471572,0.8518394648829432,0.13444816053511705,0.4745819397993311,0.377257525083612,0.013654851830331202,0.4432016269610691,0.4445090063916328,0.11228936664729808,0.7534863451481697,0.24651365485183035,0.3489250435793144,0.33149331783846603,0.2925624636839047
"Henry County, Illinois",846.0,7.0,0.008274231678486997,20732,822.9989999999997,0.092,48734,46576,2158,20023,1176,1000,2108,2136,2499,3707,2750,3178,886,583,57250,69866,29014,53794,36576,49464,2773,44823,848,102,274,0,54,590,49464,24536,24928,2741,2990,3321,3200,2581,5281,5859,6451,3838,3363,5476,3017,1346,43.1,0.8274231678486997,1.7103347889374092,41.913310690603275,60.102138641723755,Illinois,Henry,1,4284,4635,15376,4064,8919,6457,746,25973,19128,4363,39625,9839,20114,16148,11856,0.9557188000164156,0.04428119998358435,0.05873245767367528,0.0499425660490436,0.1052789292313839,0.10667732108075713,0.12480647255655995,0.18513709234380465,0.1373420566348699,0.15871747490386054,0.04424911351945263,0.02911651600659242,0.05606097363739285,0.9061741872877244,0.017143781335921073,0.002062105773896167,0.005539382176936762,0.0,0.001091703056768559,0.01192786673136018,0.4960375222383956,0.5039624777616044,0.05541403849264112,0.06044800258774057,0.06713973799126638,0.06469351447517388,0.052179362768882416,0.10676451560731036,0.11844978165938864,0.1304180818372958,0.07759178392366166,0.06798884036875304,0.11070677664564127,0.06099385411612486,0.02721170952612001,0.2139539529541028,0.2314837936373171,0.7679168955700943,0.2029665884233132,0.4454377465914199,0.3224791489786745,0.01508167556202491,0.5250889535824034,0.38670548277535177,0.08820556364224487,0.8010876597121138,0.19891234028788612,0.4066391719230147,0.3264596474203461,0.2396894711305192
"Iroquois County, Illinois",492.0,19.0,0.03861788617886179,14003,1117.406,0.063,27740,26068,1672,11779,532,795,1318,1231,1866,2382,1660,1309,442,244,51825,64658,26976,48161,32326,28169,1914,25375,282,16,91,0,108,383,28169,13751,14418,1488,1653,1815,1794,1502,2898,3141,3733,2043,2209,3133,1925,835,44.5,3.8617886178861784,1.7466008733004368,49.71067485533743,25.209279348777443,Illinois,Iroquois,1,2645,3097,9784,1751,5742,4042,507,14291,11118,2760,22276,5893,11150,8917,7267,0.9397260273972604,0.06027397260273973,0.04516512437388573,0.06749299600984804,0.11189404873079208,0.10450802275235588,0.15841752270990747,0.20222429747856355,0.14092877154257574,0.1111299770778504,0.03752440784446897,0.020714831479752102,0.067947033973517,0.9008129504064752,0.010011005005502505,0.000568000284000142,0.0032305016152508075,0.0,0.0038340019170009587,0.0135965067982534,0.488160744080372,0.511839255919628,0.0528240264120132,0.058681529340764677,0.0644325322162661,0.06368703184351591,0.05332102666051333,0.10287905143952572,0.11150555575277787,0.13252156626078312,0.07252653626326812,0.0784195392097696,0.1112215556107778,0.06833753416876709,0.02964251482125741,0.22455216911452586,0.2629255454622634,0.8306307835979285,0.1486543849223194,0.4874777145767892,0.3431530690211393,0.0179985089992545,0.5073307536653768,0.3946891973445987,0.0979800489900245,0.7907983953991977,0.2092016046008023,0.39582519791259896,0.31655365827682913,0.2579786289893145
"Jackson County, Illinois",1542.0,26.0,0.016861219195849545,22926,584.072,0.083,57971,53700,4271,23728,3653,1937,3326,2331,3161,3416,2273,1913,968,750,37802,58035,24521,44483,36047,58551,2530,43423,8604,102,2003,2,177,1710,58551,28989,29562,3018,2832,2952,5837,8594,8577,5807,5888,3444,3247,4752,2456,1147,31.6,1.6861219195849546,2.6336014756366244,39.155607931546854,100.24620252297663,Illinois,Jackson,2,8916,5492,20097,2881,14408,5689,1991,37617,17331,3603,50196,8355,31810,15139,10455,0.926325231581308,0.07367476841869211,0.15395313553607556,0.08163351314902226,0.14017194875252867,0.09823836817262306,0.1332181389076197,0.14396493594066082,0.09579399865138233,0.08062204989885367,0.04079568442346595,0.03160822656776804,0.04321019282335058,0.7416269576950009,0.1469488138545883,0.0017420710150125533,0.03420949257911906,3.415825519632457e-05,0.003023005584874725,0.029205308192857514,0.4951068299431265,0.5048931700568735,0.05154480709125378,0.0483680893579956,0.05041758466977507,0.09969086779047326,0.1467780225786067,0.14648767740943794,0.0991784939625284,0.10056190329797954,0.05882051544807091,0.055455927311232944,0.08116001434646718,0.041946337381086565,0.01958975935509214,0.3757585974376264,0.2314565070802428,0.8469740391099123,0.12141773432231966,0.6072151045178692,0.23975893459204314,0.03400454304794112,0.6424655428600707,0.2959983604037505,0.06153609673617873,0.8573038889173541,0.1426961110826459,0.5432870488975423,0.25856091270857884,0.1785622790387867
"Jasper County, Illinois",264.0,10.0,0.03787878787878788,3443,494.61400000000003,0.07400000000000001,9535,8841,694,3656,316,235,334,308,438,851,463,513,127,71,54951,63677,25536,42887,35917,9598,24,9326,97,16,4,0,32,99,9598,4809,4789,583,650,604,553,499,1042,1079,1345,771,678,965,541,288,42.8,3.787878787878788,2.7505730360491767,35.872056678474685,19.405030993865925,Illinois,Jasper,2,885,746,2945,640,1631,1314,147,5010,3759,829,7804,1794,3931,3195,2184,0.9272155217619298,0.07278447823807027,0.08643326039387307,0.06427789934354486,0.09135667396061267,0.08424507658643328,0.1198030634573304,0.2327680525164114,0.12664113785557987,0.14031728665207874,0.034737417943107224,0.019420131291028448,0.002500520941862888,0.9716607626588872,0.010106272140029172,0.0016670139612419256,0.00041675349031048136,0.0,0.0033340279224838513,0.010314648885184413,0.5010418837257762,0.4989581162742238,0.060741821212752664,0.06772244217545323,0.06292977703688267,0.05761617003542405,0.05198999791623255,0.1085642842258804,0.11241925401125234,0.14013336111689936,0.08032923525734527,0.0706397166076266,0.10054177953740362,0.05636590956449261,0.030006251302354656,0.24206783369803064,0.20404814004376368,0.8055251641137856,0.175054704595186,0.4461159737417943,0.3594091903719913,0.015315690768910187,0.5219837466138779,0.3916440925192749,0.08637216086684726,0.8130860595957491,0.18691394040425088,0.4095644926026256,0.332881850385497,0.2275474057095228
"Jefferson County, Illinois",905.0,48.0,0.05303867403314917,12865,571.207,0.069,35686,33641,2045,15223,1298,740,1966,1608,2255,2875,1637,1852,577,415,47617,64402,25770,48909,34147,38169,969,32703,3193,44,449,0,24,787,38169,19567,18602,2392,2535,2105,2155,2315,4732,4663,5141,2554,2603,3968,2221,785,41.0,5.303867403314917,2.3710340852524303,33.70536299090885,66.82166009870328,Illinois,Jefferson,2,4004,3863,12379,2429,7867,4512,855,20897,14266,3006,31195,6974,16234,12358,8792,0.9426946141343944,0.05730538586560556,0.08526571635025948,0.04861065493004007,0.1291466859357551,0.10562963936149247,0.14813111738816265,0.18885896341062866,0.1075346515141562,0.12165801747355975,0.0379031728305853,0.027261380805360308,0.025387094238780158,0.8567947811050852,0.08365427441117138,0.0011527679530509052,0.011763472975451284,0.0,0.0006287825198459482,0.02061882679661505,0.5126411485760696,0.4873588514239304,0.06266865781131284,0.06641515365872827,0.055149466844821714,0.0564594304278341,0.060651313893473766,0.1239749534962928,0.1221672037517357,0.13469045560533416,0.06691293982027299,0.06819670413162514,0.10395870994786344,0.05818858235741047,0.02056642825329456,0.2630230572160547,0.25376075674965515,0.8131774288904946,0.15956119030414506,0.5167838139657098,0.2963936149247849,0.02240037726951191,0.5474861798841992,0.37375880950509577,0.07875501061070503,0.8172862794414315,0.18271372055856847,0.4253189761324635,0.32377059917734285,0.2303439964368991
"Jersey County, Illinois",473.0,21.0,0.04439746300211417,7793,369.286,0.129,21704,20547,1157,8665,511,331,757,924,1341,1408,1200,1425,532,236,56747,71313,28924,53594,38125,22069,302,21162,105,23,47,0,2,428,22069,10841,11228,1032,1069,1623,1640,1446,2372,2467,3072,1644,1595,2269,1284,556,42.7,4.439746300211417,2.1432779011282794,35.311976075037386,59.761269043505585,Illinois,Jersey,2,1599,2265,6472,1957,3864,2608,453,11649,8580,1840,17960,4109,9182,7183,5148,0.9466918540361224,0.053308145963877625,0.0589728793998846,0.038199653779573,0.08736295441431044,0.10663589151759954,0.1547605308713214,0.1624927870744374,0.13848817080207732,0.16445470282746685,0.061396422388920936,0.02723600692440854,0.013684353618197472,0.9589016267162084,0.004757805065929584,0.0010421858715845755,0.0021296841723684808,0.0,9.062485839865876e-05,0.019393719697312968,0.4912320449499298,0.5087679550500702,0.04676242693370792,0.0484389868140831,0.07354207259051157,0.07431238388690017,0.06552177262223027,0.10748108206080928,0.11178576283474558,0.13919978250033985,0.0744936336036975,0.07227332457293036,0.10281390185327836,0.058181159091938925,0.025193710634827133,0.18453548759376806,0.26139642238892097,0.7469128678592037,0.2258511252163877,0.44593190998268895,0.3009809578765147,0.02052653042729621,0.5278444877429879,0.388780642530246,0.08337486972676605,0.8138112284199556,0.1861887715800444,0.4160587249082423,0.3254791789387829,0.23326838551814766
"Jo Daviess County, Illinois",498.0,7.0,0.014056224899598391,7365,600.906,0.071,21672,20658,1014,9758,469,364,999,1111,1375,1993,1321,1391,464,271,57083,73074,32710,46528,35040,21834,648,20695,110,57,95,12,8,209,21834,10956,10878,923,1122,1335,1220,1012,1917,2255,2740,1567,1978,3350,1753,662,49.7,1.405622489959839,2.280846386369882,33.731794449024456,36.335133947738925,Illinois,Jo Daviess,2,1832,2486,7632,1855,4318,3314,286,9784,9635,2415,16069,5765,7529,6562,7081,0.9532115171650056,0.04678848283499446,0.04806312769010043,0.03730272596843615,0.10237753638040582,0.11385529821684773,0.1409100225456036,0.2042426726788276,0.13537610166017627,0.14254970280795246,0.04755072760811642,0.02777208444353351,0.02967848309975268,0.9478336539342309,0.005038014106439497,0.002610607309700467,0.004351012182834112,0.0005496015388843089,0.0003664010259228726,0.009572226802235044,0.5017862050013739,0.49821379499862606,0.04227351836585142,0.05138774388568288,0.061143171200879365,0.05587615645323807,0.04634972977924338,0.08779884583676835,0.10327928918200972,0.12549235137858386,0.07176880095264268,0.09059265365943024,0.1534304296052029,0.08028762480534946,0.030319684895117705,0.1877433900389424,0.2547653207624513,0.7821274851403976,0.1901004304160689,0.4425087108013937,0.3396187743390039,0.013098836676742696,0.4481084547036732,0.4412842355958597,0.11060730970046716,0.7359622606943299,0.26403773930567004,0.3448291655216635,0.3005404415132362,0.3243107080699826
"Johnson County, Illinois",355.0,0.0,0.0,3880,343.925,0.07200000000000001,10342,9970,372,4342,265,230,490,545,593,871,544,574,144,86,50923,65981,22469,53213,38125,12602,403,10647,1462,9,40,0,9,32,12602,7015,5587,603,717,580,697,776,1635,1538,1747,1018,719,1511,757,304,43.2,0.0,2.8170131725123,30.788763688303447,36.64170967507451,Illinois,Johnson,2,985,1138,3538,718,2123,1415,50,6546,4995,1061,10030,2572,5008,4303,2987,0.9640301682459872,0.03596983175401276,0.061031782588668815,0.052970981114693685,0.11285122063565176,0.12551819438046982,0.13657300783049287,0.2005988023952096,0.12528788576692768,0.1321971441731921,0.033164440350069095,0.0198065407646246,0.031979050944294554,0.8448658943024917,0.1160133312172671,0.0007141723535946674,0.003174099349309633,0.0,0.0007141723535946674,0.0025392794794477066,0.5566576733851769,0.44334232661482303,0.047849547690842716,0.056895730836375176,0.04602444056498969,0.05530868116172037,0.061577527376606885,0.12974131090303126,0.1220441199809554,0.13862878908109824,0.08078082843993017,0.05705443580384066,0.1199016029201714,0.06006983018568481,0.024123155054753213,0.2268539843390143,0.2620912022109627,0.8148318747121143,0.16536158452326116,0.48894518654997704,0.3258866881621373,0.003967624186637042,0.5194413585145216,0.3963656562450405,0.08419298524043803,0.7959054118393906,0.20409458816060946,0.3973972385335661,0.3414537375019838,0.2370258689096969
"Kane County, Illinois",16621.0,347.0,0.020877203537693283,222374,519.359,0.092,527595,481085,46510,178050,6844,4761,11705,12687,20373,30459,23738,33541,16612,17330,76912,101298,34924,57370,43436,530839,168385,304340,27979,489,21011,153,844,7638,530839,264211,266628,34620,38458,41207,39340,33704,64192,72293,75567,34839,29601,40562,18715,7741,37.0,2.087720353769328,3.131081175271598,41.891044177236424,1022.1041707181353,Illinois,Kane,3,23310,33060,110567,50153,56370,54197,9124,323814,180569,26456,463821,67018,251521,182699,88878,0.9118452600953384,0.08815473990466173,0.03843864083122718,0.0267396798652064,0.06573996068520079,0.0712552653748947,0.1144229149115417,0.1710699241786015,0.13332210053355803,0.18837966863240665,0.0932996349340073,0.0973322100533558,0.31720540502864336,0.5733188405524086,0.05270712965701465,0.0009211832589542217,0.039580739169503366,0.0002882229828629773,0.0015899359316101493,0.01438854341900275,0.4977234151974516,0.5022765848025484,0.06521751416154427,0.07244757826761034,0.07762617290741637,0.07410909899234984,0.06349194388505743,0.1209255536989558,0.13618630130792952,0.14235389637912813,0.06563006862721088,0.055762670037431315,0.07641111523456265,0.0352555106162132,0.014582575884590243,0.13091828138163436,0.1856781802864364,0.6209884863802303,0.2816793035664139,0.3165964616680708,0.3043920247121595,0.017187885592430098,0.6100041632208636,0.340157750278333,0.04983808650080344,0.8737507982646339,0.12624920173536608,0.4738178619129341,0.34417026631426856,0.16742929588820715
